0.252000	-0.000190	-0.000198	-0.000008	0.000194	-0.000091	-0.000103	0.000000
0.256000	-0.000215	-0.000243	-0.000028	0.000229	-0.000094	-0.000135	0.000000
0.260000	-0.000210	-0.000280	-0.000070	0.000245	-0.000070	-0.000175	0.000000
0.264000	-0.000148	-0.000213	-0.000065	0.000181	-0.000042	-0.000139	0.000000
0.268000	0.000002	0.000010	0.000007	-0.000006	-0.000002	0.000008	0.000000
0.272000	0.000183	0.000331	0.000148	-0.000257	0.000018	0.000239	0.000000
0.276000	0.000347	0.000642	0.000295	-0.000494	0.000026	0.000468	0.000000
0.280000	0.000440	0.000899	0.000460	-0.000669	-0.000010	0.000679	0.000000
0.284000	0.000445	0.001009	0.000564	-0.000727	-0.000060	0.000787	0.000000
0.288000	0.000400	0.000854	0.000453	-0.000627	-0.000026	0.000653	0.000000
0.292000	0.000234	0.000600	0.000366	-0.000417	-0.000066	0.000483	0.000000
0.296000	-0.000038	0.000225	0.000263	-0.000093	-0.000151	0.000244	0.000000
0.300000	-0.000275	-0.000141	0.000134	0.000208	-0.000205	-0.000003	0.000000
0.304000	-0.000326	-0.000262	0.000064	0.000294	-0.000195	-0.000099	0.000000
0.308000	-0.000319	-0.000273	0.000046	0.000296	-0.000183	-0.000113	0.000000
0.312000	-0.000286	-0.000243	0.000042	0.000264	-0.000164	-0.000100	0.000000
0.316000	-0.000222	-0.000180	0.000043	0.000201	-0.000132	-0.000069	0.000000
0.320000	-0.000167	-0.000128	0.000039	0.000148	-0.000103	-0.000045	0.000000
0.324000	-0.000171	-0.000135	0.000037	0.000153	-0.000104	-0.000049	0.000000
0.328000	-0.000207	-0.000179	0.000028	0.000193	-0.000117	-0.000075	0.000000
0.332000	-0.000222	-0.000203	0.000020	0.000213	-0.000121	-0.000092	0.000000
0.336000	-0.000198	-0.000184	0.000014	0.000191	-0.000106	-0.000085	0.000000
0.340000	-0.000167	-0.000164	0.000003	0.000165	-0.000085	-0.000080	0.000000
0.344000	-0.000169	-0.000172	-0.000003	0.000170	-0.000083	-0.000088	0.000000
0.348000	-0.000199	-0.000196	0.000003	0.000198	-0.000101	-0.000097	0.000000
0.352000	-0.000205	-0.000201	0.000004	0.000203	-0.000104	-0.000098	0.000000
0.356000	-0.000178	-0.000179	-0.000001	0.000179	-0.000088	-0.000090	78.534027
0.360000	-0.000160	-0.000166	-0.000006	0.000163	-0.000077	-0.000086	0.000000
0.364000	-0.000172	-0.000176	-0.000004	0.000174	-0.000084	-0.000090	0.000000
0.368000	-0.000190	-0.000182	0.000007	0.000186	-0.000099	-0.000087	0.000000
0.372000	-0.000191	-0.000187	0.000004	0.000189	-0.000097	-0.000092	0.000000
0.376000	-0.000178	-0.000187	-0.000009	0.000182	-0.000085	-0.000098	0.000000
0.380000	-0.000168	-0.000183	-0.000015	0.000175	-0.000076	-0.000099	0.000000
0.384000	-0.000173	-0.000182	-0.000009	0.000178	-0.000082	-0.000096	0.000000
0.388000	-0.000177	-0.000187	-0.000011	0.000182	-0.000083	-0.000099	0.000000
0.392000	-0.000179	-0.000184	-0.000005	0.000181	-0.000087	-0.000095	0.000000
0.396000	-0.000168	-0.000167	0.000001	0.000168	-0.000085	-0.000083	0.000000
0.400000	-0.000161	-0.000157	0.000004	0.000159	-0.000082	-0.000077	0.000000
0.404000	-0.000171	-0.000162	0.000010	0.000167	-0.000090	-0.000076	0.000000
0.408000	-0.000183	-0.000171	0.000012	0.000177	-0.000097	-0.000080	0.000000
0.412000	-0.000188	-0.000176	0.000012	0.000182	-0.000100	-0.000082	0.000000
0.416000	-0.000180	-0.000172	0.000008	0.000176	-0.000094	-0.000082	0.000000
0.420000	-0.000169	-0.000160	0.000009	0.000164	-0.000089	-0.000076	0.000000
0.424000	-0.000165	-0.000145	0.000019	0.000155	-0.000092	-0.000063	0.000000
