 1.48000000e-01 6.10000000e-05 7.90000000e-05 1.80000000e-05 -7.00000000e-05 2.10000000e-05 4.90000000e-05 0.00000000e+00
 1.52000000e-01 7.00000000e-05 1.02000000e-04 3.20000000e-05 -8.60000000e-05 1.90000000e-05 6.70000000e-05 0.00000000e+00
 1.56000000e-01 9.60000000e-05 1.27000000e-04 3.10000000e-05 -1.11000000e-04 3.20000000e-05 7.90000000e-05 0.00000000e+00
 1.60000000e-01 1.06000000e-04 1.38000000e-04 3.20000000e-05 -1.22000000e-04 3.70000000e-05 8.50000000e-05 0.00000000e+00
 1.64000000e-01 1.10000000e-04 1.22000000e-04 1.20000000e-05 -1.16000000e-04 4.90000000e-05 6.70000000e-05 0.00000000e+00
 1.68000000e-01 1.10000000e-04 1.34000000e-04 2.40000000e-05 -1.22000000e-04 4.30000000e-05 7.90000000e-05 0.00000000e+00
 1.72000000e-01 1.15000000e-04 1.52000000e-04 3.60000000e-05 -1.33000000e-04 3.90000000e-05 9.40000000e-05 0.00000000e+00
 1.76000000e-01 1.18000000e-04 1.63000000e-04 4.50000000e-05 -1.41000000e-04 3.60000000e-05 1.04000000e-04 0.00000000e+00
 1.80000000e-01 1.16000000e-04 1.71000000e-04 5.40000000e-05 -1.44000000e-04 3.10000000e-05 1.13000000e-04 0.00000000e+00
 1.84000000e-01 1.19000000e-04 1.51000000e-04 3.20000000e-05 -1.35000000e-04 4.40000000e-05 9.20000000e-05 0.00000000e+00
 1.88000000e-01 1.07000000e-04 1.53000000e-04 4.60000000e-05 -1.30000000e-04 3.00000000e-05 9.90000000e-05 0.00000000e+00
 1.92000000e-01 1.00000000e-04 1.57000000e-04 5.60000000e-05 -1.29000000e-04 2.20000000e-05 1.07000000e-04 0.00000000e+00
 1.96000000e-01 9.60000000e-05 1.57000000e-04 6.10000000e-05 -1.26000000e-04 1.70000000e-05 1.09000000e-04 0.00000000e+00
 2.00000000e-01 9.50000000e-05 1.63000000e-04 6.80000000e-05 -1.29000000e-04 1.40000000e-05 1.15000000e-04 0.00000000e+00
 2.04000000e-01 9.00000000e-05 1.28000000e-04 3.90000000e-05 -1.09000000e-04 2.60000000e-05 8.30000000e-05 0.00000000e+00
 2.08000000e-01 7.80000000e-05 1.16000000e-04 3.80000000e-05 -9.70000000e-05 2.00000000e-05 7.70000000e-05 0.00000000e+00
 2.12000000e-01 7.30000000e-05 1.10000000e-04 3.70000000e-05 -9.20000000e-05 1.80000000e-05 7.40000000e-05 0.00000000e+00
 2.16000000e-01 5.80000000e-05 8.80000000e-05 3.00000000e-05 -7.30000000e-05 1.40000000e-05 5.90000000e-05 0.00000000e+00
 2.20000000e-01 4.30000000e-05 6.90000000e-05 2.60000000e-05 -5.60000000e-05 8.00000000e-06 4.80000000e-05 0.00000000e+00
 2.24000000e-01 4.10000000e-05 4.20000000e-05 2.00000000e-06 -4.20000000e-05 2.00000000e-05 2.20000000e-05 0.00000000e+00
 2.28000000e-01 3.30000000e-05 3.70000000e-05 3.00000000e-06 -3.50000000e-05 1.50000000e-05 2.00000000e-05 0.00000000e+00
 2.32000000e-01 2.30000000e-05 2.70000000e-05 4.00000000e-06 -2.50000000e-05 1.00000000e-05 1.60000000e-05 0.00000000e+00
 2.36000000e-01 3.00000000e-06 3.00000000e-06 -0.00000000e+00 -3.00000000e-06 2.00000000e-06 2.00000000e-06 0.00000000e+00
 2.40000000e-01 -2.00000000e-06 3.00000000e-06 5.00000000e-06 -1.00000000e-06 -3.00000000e-06 4.00000000e-06 0.00000000e+00
 2.44000000e-01 9.00000000e-06 -1.00000000e-05 -1.90000000e-05 0.00000000e+00 1.40000000e-05 -1.40000000e-05 0.00000000e+00
 2.48000000e-01 1.00000000e-05 -7.00000000e-06 -1.70000000e-05 -2.00000000e-06 1.40000000e-05 -1.20000000e-05 0.00000000e+00
 2.52000000e-01 1.10000000e-05 -1.00000000e-05 -2.00000000e-05 -1.00000000e-06 1.60000000e-05 -1.50000000e-05 0.00000000e+00
 2.56000000e-01 5.00000000e-06 -1.80000000e-05 -2.20000000e-05 7.00000000e-06 1.30000000e-05 -2.00000000e-05 0.00000000e+00
 2.60000000e-01 -4.00000000e-06 -2.00000000e-05 -1.60000000e-05 1.20000000e-05 6.00000000e-06 -1.80000000e-05 0.00000000e+00
 2.64000000e-01 -7.00000000e-06 -2.80000000e-05 -2.10000000e-05 1.80000000e-05 7.00000000e-06 -2.50000000e-05 0.00000000e+00
 2.68000000e-01 -6.00000000e-06 -2.90000000e-05 -2.30000000e-05 1.70000000e-05 9.00000000e-06 -2.60000000e-05 0.00000000e+00
 2.72000000e-01 -9.00000000e-06 -3.50000000e-05 -2.60000000e-05 2.20000000e-05 9.00000000e-06 -3.00000000e-05 0.00000000e+00
 2.76000000e-01 -1.40000000e-05 -4.20000000e-05 -2.70000000e-05 2.80000000e-05 7.00000000e-06 -3.50000000e-05 0.00000000e+00
 2.80000000e-01 -2.10000000e-05 -3.60000000e-05 -1.50000000e-05 2.80000000e-05 -3.00000000e-06 -2.50000000e-05 0.00000000e+00
 2.84000000e-01 -1.90000000e-05 -4.60000000e-05 -2.70000000e-05 3.30000000e-05 4.00000000e-06 -3.60000000e-05 0.00000000e+00
 2.88000000e-01 -2.50000000e-05 -4.50000000e-05 -2.10000000e-05 3.50000000e-05 -2.00000000e-06 -3.30000000e-05 0.00000000e+00
 2.92000000e-01 -2.80000000e-05 -4.30000000e-05 -1.50000000e-05 3.50000000e-05 -7.00000000e-06 -2.90000000e-05 0.00000000e+00
 2.96000000e-01 -1.30000000e-05 -3.90000000e-05 -2.50000000e-05 2.60000000e-05 6.00000000e-06 -3.20000000e-05 0.00000000e+00
 3.00000000e-01 -1.10000000e-05 -2.60000000e-05 -1.60000000e-05 1.90000000e-05 2.00000000e-06 -2.10000000e-05 0.00000000e+00
 3.04000000e-01 -1.00000000e-05 -3.70000000e-05 -2.70000000e-05 2.40000000e-05 8.00000000e-06 -3.20000000e-05 0.00000000e+00
 3.08000000e-01 -1.60000000e-05 -3.60000000e-05 -2.10000000e-05 2.60000000e-05 2.00000000e-06 -2.80000000e-05 0.00000000e+00
 3.12000000e-01 -1.10000000e-05 -3.80000000e-05 -2.70000000e-05 2.40000000e-05 8.00000000e-06 -3.20000000e-05 0.00000000e+00
 3.16000000e-01 0.00000000e+00 -4.20000000e-05 -4.20000000e-05 2.10000000e-05 2.10000000e-05 -4.20000000e-05 0.00000000e+00
 3.20000000e-01 -8.00000000e-06 -4.70000000e-05 -3.90000000e-05 2.80000000e-05 1.50000000e-05 -4.30000000e-05 0.00000000e+00
 3.24000000e-01 -1.60000000e-05 -5.10000000e-05 -3.50000000e-05 3.40000000e-05 9.00000000e-06 -4.30000000e-05 0.00000000e+00
 3.28000000e-01 -1.90000000e-05 -3.80000000e-05 -1.90000000e-05 2.80000000e-05 0.00000000e+00 -2.90000000e-05 0.00000000e+00
 3.32000000e-01 -4.00000000e-06 -2.60000000e-05 -2.20000000e-05 1.50000000e-05 9.00000000e-06 -2.40000000e-05 0.00000000e+00
 3.36000000e-01 -2.00000000e-06 -1.50000000e-05 -1.30000000e-05 9.00000000e-06 5.00000000e-06 -1.40000000e-05 0.00000000e+00
 3.40000000e-01 -1.20000000e-05 -1.10000000e-05 1.00000000e-06 1.10000000e-05 -7.00000000e-06 -5.00000000e-06 0.00000000e+00
 3.44000000e-01 -1.30000000e-05 -3.80000000e-05 -2.50000000e-05 2.50000000e-05 6.00000000e-06 -3.20000000e-05 0.00000000e+00
 3.48000000e-01 -1.90000000e-05 -3.80000000e-05 -1.90000000e-05 2.80000000e-05 -0.00000000e+00 -2.80000000e-05 0.00000000e+00
 3.52000000e-01 -3.20000000e-05 -4.40000000e-05 -1.10000000e-05 3.80000000e-05 -1.10000000e-05 -2.70000000e-05 0.00000000e+00
 3.56000000e-01 -2.60000000e-05 -4.60000000e-05 -2.00000000e-05 3.60000000e-05 -3.00000000e-06 -3.30000000e-05 0.00000000e+00
 3.60000000e-01 -2.50000000e-05 -3.20000000e-05 -8.00000000e-06 2.90000000e-05 -9.00000000e-06 -2.00000000e-05 0.00000000e+00
 3.64000000e-01 -1.90000000e-05 -3.10000000e-05 -1.20000000e-05 2.50000000e-05 -4.00000000e-06 -2.10000000e-05 0.00000000e+00
 3.68000000e-01 -1.80000000e-05 -2.50000000e-05 -7.00000000e-06 2.20000000e-05 -6.00000000e-06 -1.60000000e-05 0.00000000e+00
 3.72000000e-01 -2.20000000e-05 -2.80000000e-05 -6.00000000e-06 2.50000000e-05 -8.00000000e-06 -1.70000000e-05 0.00000000e+00
 3.76000000e-01 -1.70000000e-05 -2.40000000e-05 -7.00000000e-06 2.00000000e-05 -5.00000000e-06 -1.50000000e-05 0.00000000e+00
 3.80000000e-01 -2.20000000e-05 -2.50000000e-05 -3.00000000e-06 2.40000000e-05 -9.00000000e-06 -1.40000000e-05 0.00000000e+00
 3.84000000e-01 -2.00000000e-05 -3.70000000e-05 -1.70000000e-05 2.80000000e-05 -1.00000000e-06 -2.70000000e-05 0.00000000e+00
 3.88000000e-01 -2.10000000e-05 -2.60000000e-05 -5.00000000e-06 2.30000000e-05 -8.00000000e-06 -1.50000000e-05 0.00000000e+00
